"Pomelo", 46.38, 1026
"Brocoli", 329.86, 396
"Lima", 951.21, 230
"Alcachofa", 141.29, 261
"Coliflor", 30.47, 455
"Ajo", 890.27, 114
"Limon", 335.20, 644
"Naranja", 19.49, 1120
"Mandarina", 13.48, 1090
"Uva", 724.35, 267
"Repollo", 10.77, 616
"Palta", 469.25, 485
"Kiwi", 406.81, 328
"Durazno", 158.07, 944
"Rabanito", 220.87, 336
"Alcachofa", 134.76, 357
"Pera", 161.88, 890
"Durazno", 140.60, 640
"Higo", 2502.29, 90
"Zuccini", 90.57, 534
"Mandarina", 22.10, 910
"Calabaza", 17.88, 944
"Batata", 19.89, 980
"Tomate", 760.94, 837
"Zuccini", 87.04, 612
"Kinoto", 38.15, 164
"Esparrago", 603.87, 166
"Mandarina", 22.20, 890
"Melon", 121.25, 364
"Durazno", 282.09, 808
"Morron", 2901.03, 684
"Naranja", 11.65, 1080
"Coliflor", 32.86, 480
"Papa", 14.12, 1000
"Repollo", 6.31, 784
"Alcachofa", 149.45, 294
"Palta", 1116.36, 324
"Manzana", 136.53, 1080
"Pepino", 23.35, 425
"Lima", 1012.89, 220
"Palta", 457.35, 515
"Kiwi", 413.74, 448
"Melon", 85.76, 364
"Higo", 2525.74, 116
"Caqui", 821.60, 96
"Batata", 18.22, 1120
"Frambuesa", 1984.97, 81
"Ciruela", 1013.57, 747
"Tomate", 748.53, 936
"Berenjena", 58.46, 600
"Kinoto", 31.38, 232
"Banana", 58.70, 970
"Uva", 736.44, 279
"Champignon", 3608.13, 117
"Durazno", 178.62, 904
"Melon", 113.74, 356
"TomCherry", 542.76, 174
"Ajo", 886.10, 81
"Uva", 694.87, 279
"Pomelo", 36.95, 900
"Papa", 13.03, 840
"Zanahoria", 29.12, 510
"Sandia", 65.55, 873
"Palta", 526.64, 480
"Melon", 106.85, 364
"Lima", 1359.52, 174
"Tomate", 758.78, 810
"Champignon", 3571.79, 82
"Lima", 1027.44, 204
"Banana", 71.58, 830
"Zanahoria", 32.68, 582
"Caqui", 840.77, 105
"Apio", 61.05, 336
"Morron", 2970.57, 582
"Tomate", 709.52, 891
"Frutilla", 287.97, 249
"Choclo", 57.77, 243
"Mandarina", 21.08, 800
"Champignon", 3645.60, 107
"Lima", 1398.15, 210
"Durazno", 151.11, 768
"Mandarina", 19.97, 1150
"Pepino", 42.56, 500
"Mandarina", 19.97, 1120
"Naranja", 15.56, 1140
"Choclo", 60.00, 288
"Ajo", 856.32, 97
"Palta", 467.59, 565
"Sandia", 71.74, 720
"Esparrago", 649.14, 198
"Pomelo", 41.54, 990
"Esparrago", 666.70, 228
"Mandarina", 22.86, 900
"Naranja", 17.00, 940
"Acelga", 18.53, 1071
"Pomelo", 58.84, 972
"Cereza", 988.40, 184
"Lima", 1345.69, 212
"Brocoli", 328.94, 388
"Apio", 55.57, 243
"Coliflor", 33.46, 485
"Manzana", 138.97, 900
"Sandia", 63.07, 963
"Durazno", 149.80, 808
"Apio", 50.83, 333
"TomCherry", 559.83, 200
"Repollo", 3.86, 819
"Lima", 1036.62, 160
"Durazno", 161.36, 656
"Lima", 1047.44, 218
"Palta", 524.78, 410
"Higo", 2483.71, 88
"Berenjena", 52.28, 612
"Durazno", 258.56, 656
"Cereza", 1024.01, 212
"Durazno", 136.06, 848
"Ciruela", 933.74, 846
"Pera", 137.70, 1130
"Berenjena", 58.08, 600
"Frambuesa", 2081.54, 96
"Esparrago", 659.36, 184
"Acelga", 23.93, 945
"TomCherry", 551.29, 194
"Limon", 319.62, 686
"Durazno", 274.90, 744
"Uva", 732.02, 279
"Palta", 492.30, 415
"Champignon", 3561.18, 113
"Kiwi", 434.42, 456
"Pera", 137.26, 960
"Caqui", 847.71, 83
"Melon", 111.27, 356
"Brocoli", 359.29, 416
"Batata", 27.33, 870
"Acelga", 18.30, 981
"Pepino", 51.34, 495
"Palta", 506.04, 550
"Melon", 106.60, 396
"Choclo", 57.47, 312
"Kiwi", 443.74, 340
"Calabaza", 26.53, 800
"Ciruela", 942.21, 837
"Banana", 53.09, 1190
"Palta", 491.26, 490
"Tomate", 806.06, 918
"Zuccini", 80.35, 654
"Mandarina", 19.02, 1130
"Melon", 104.05, 452
"Pomelo", 47.14, 972
"Higo", 2610.78, 90
"Kiwi", 438.38, 476
"Zuccini", 83.38, 696
"Cebolla", 72.06, 848
"Batata", 17.50, 1090
"Lima", 990.53, 184
"Limon", 349.97, 777
"Morron", 2891.11, 666
"Brocoli", 372.73, 456
"Frambuesa", 2106.53, 117
"Sandia", 62.01, 963
"Frutilla", 281.41, 282
"Acelga", 14.68, 729
"Mandarina", 9.14, 1130
"Mandarina", 20.64, 840
"Tomate", 731.06, 1053
"Ciruela", 960.02, 900
"Naranja", 16.94, 1140
"Ciruela", 941.65, 954
"Cebolla", 59.16, 640
"Brocoli", 345.80, 424
"Higo", 2469.68, 120
"Mandarina", 21.79, 970
"Alcachofa", 129.28, 267
"Palta", 455.23, 565
"Zuccini", 92.83, 684
"Tomate", 758.27, 891
"Lechuga", 39.42, 801
"Frutilla", 298.62, 327
"Banana", 64.54, 860
"Esparrago", 664.54, 178
"Brocoli", 339.22, 352
"TomCherry", 490.45, 178
"Papa", 12.62, 1160
"Durazno", 281.31, 928
"Champignon", 3628.39, 94
"Pomelo", 34.35, 900
"Pepino", 30.22, 490
"Higo", 2401.59, 89
"Cereza", 1079.87, 210
"Calabaza", 31.95, 840
"Apio", 58.30, 255
"Sandia", 63.01, 765
"Naranja", 6.97, 1120
"Batata", 16.64, 980
"Champignon", 3624.70, 83
"Kinoto", 35.98, 214
"Tomate", 737.32, 918
"Calabaza", 28.30, 848
"Lima", 1242.73, 188
"Champignon", 3544.61, 116
"Zuccini", 102.00, 582
"Calabaza", 23.75, 952
"Lima", 1376.63, 174
"Higo", 2559.63, 118
"Melon", 121.71, 368
"Lima", 1026.19, 210
"Choclo", 51.28, 258
"Rabanito", 231.96, 354
"Cereza", 1081.92, 178
"Sandia", 63.37, 990
"Repollo", 6.75, 714
"Durazno", 177.11, 736
"Ajo", 923.27, 95
"Frambuesa", 2045.37, 94
"Mandarina", 12.42, 1140
"Ajo", 901.77, 117
"Coliflor", 23.95, 480
"Morron", 2929.74, 552
"Manzana", 159.96, 990
"Melon", 94.42, 364
"Champignon", 3628.64, 91
"Mandarina", 22.99, 1080
"Manzana", 142.68, 850
"Melon", 110.26, 472
"Batata", 22.63, 1060
"Sandia", 48.11, 891
"Palta", 476.29, 500
"Batata", 24.41, 860
"Kiwi", 392.85, 456
"Papa", 16.21, 990
"Lima", 1367.35, 240
"Champignon", 3692.66, 80
"Manzana", 127.83, 820
"Kinoto", 31.48, 184
"Melon", 106.95, 392
"Coliflor", 33.16, 545
"Pomelo", 42.75, 900
"Tomate", 743.55, 783
"Calabaza", 27.20, 808
"Pera", 162.69, 1000
"Tomate", 737.66, 810
"Naranja", 13.45, 980
"Naranja", 9.85, 970
"Caqui", 891.89, 85
"Morron", 2988.86, 510
"Ajo", 935.44, 115
"Acelga", 18.65, 765
"Choclo", 51.75, 312
"Calabaza", 17.87, 640
"Lima", 1411.04, 194
"Berenjena", 62.99, 546
"Lima", 1391.16, 238
"Limon", 330.47, 833
"Naranja", 9.97, 960
"Banana", 70.13, 910
"Caqui", 873.54, 116
"Durazno", 142.75, 960
"Repollo", 3.79, 770
"Melon", 97.12, 456
"Apio", 60.09, 285
"Ajo", 901.10, 97
"Frambuesa", 1984.76, 106
"Durazno", 162.51, 904
"Sandia", 80.51, 1062
"Lima", 1343.09, 228
"Kiwi", 408.01, 332
"Uva", 744.71, 300
"Lima", 1411.41, 186
"Uva", 735.16, 360
"Cereza", 1104.84, 204
"Palta", 530.84, 565
"Choclo", 55.79, 291
"Kinoto", 31.71, 226
"Lima", 1021.51, 198
"Durazno", 174.87, 856
"TomCherry", 554.56, 240
"Lima", 1386.28, 204
"Mandarina", 18.58, 1030
"Alcachofa", 154.07, 294
"Mandarina", 14.18, 860
"Melon", 118.29, 320
"Zanahoria", 23.99, 714
"Cebolla", 50.21, 720
"Naranja", 14.68, 1190
"Apio", 65.16, 258
"Banana", 61.65, 1180
"Kinoto", 34.46, 192
"Banana", 51.75, 930
"Esparrago", 609.72, 230
"Repollo", 3.65, 728
"Acelga", 14.58, 810
"Durazno", 290.78, 808
"Brocoli", 347.02, 400
"Lechuga", 46.18, 864
"TomCherry", 563.08, 180
"Frutilla", 317.79, 321
"Zanahoria", 37.34, 576
"Lechuga", 45.89, 1062
"Palta", 1166.36, 328
"Lima", 1050.59, 180
"Brocoli", 335.59, 468
"Apio", 58.06, 327
"Lima", 1368.74, 186
"Lechuga", 29.05, 819
"Papa", 15.19, 820
"Higo", 2526.26, 119
"Caqui", 859.00, 118
"Calabaza", 17.69, 664
"Kiwi", 444.80, 440
"Papa", 18.94, 1040
"Papa", 19.93, 840
"Alcachofa", 140.57, 276
"Choclo", 51.42, 360
"Uva", 704.71, 354
"Pera", 157.71, 930
"Banana", 52.62, 1040
"Papa", 20.83, 1080
"Kiwi", 445.59, 348
"Papa", 19.00, 910
"TomCherry", 508.87, 238
"Morron", 2883.76, 714
"Frambuesa", 2003.87, 94
"Mandarina", 20.46, 1190
"Brocoli", 355.37, 476
"Choclo", 55.45, 315
"Pera", 149.02, 840
"Manzana", 148.11, 970
"Durazno", 152.26, 848
"Mandarina", 19.59, 1090
"Morron", 2975.25, 654
"Rabanito", 223.01, 255
"Lima", 1051.52, 204
"Palta", 1169.95, 340
"Ciruela", 976.52, 1053
"Durazno", 147.22, 840
"Cebolla", 80.30, 776
"Mandarina", 14.25, 1080
"Zuccini", 70.97, 558
"Manzana", 125.85, 920
"Lima", 1388.46, 220
"Cereza", 995.02, 192
"Durazno", 179.01, 936
"Sandia", 44.89, 774
"Pomelo", 44.57, 909
"Papa", 14.78, 800
"Kiwi", 460.63, 384
"Uva", 689.81, 348
"Naranja", 13.25, 850
"Rabanito", 191.16, 327
"Alcachofa", 151.60, 318
"Apio", 60.11, 243
"Mandarina", 8.23, 850
"Ajo", 885.23, 106
"Papa", 12.78, 850
"Coliflor", 26.73, 480
"Zuccini", 69.25, 690
"Manzana", 136.98, 1020
"Ciruela", 990.32, 999
"Higo", 2417.98, 113
"Lima", 1425.89, 210
"Durazno", 137.08, 712
"Pepino", 38.27, 500
"Uva", 710.89, 270
"Apio", 56.94, 309
"Naranja", 7.22, 840
"Kinoto", 35.46, 188
"Morron", 2914.06, 678
"Durazno", 119.14, 848
"Papa", 19.11, 880
"Banana", 69.11, 1150
"Caqui", 831.09, 105
"Limon", 335.60, 840
"Caqui", 788.69, 90
"Lima", 1040.48, 190
"Frutilla", 329.24, 258
"Zanahoria", 29.05, 600
"Frutilla", 291.87, 306
"Cebolla", 80.57, 912
"Berenjena", 57.22, 498
"Coliflor", 24.55, 450
"Acelga", 22.37, 846
"Limon", 314.46, 651
"Banana", 60.47, 1050
"Lechuga", 41.37, 756
"Repollo", 7.02, 651
"Higo", 2516.61, 117
"Naranja", 12.90, 840
"Ajo", 814.76, 85
"Pomelo", 57.59, 900
"Choclo", 54.34, 342
"Papa", 15.85, 1000
"Palta", 1118.12, 356
"Melon", 110.33, 400
"Mandarina", 16.62, 1080
"Sandia", 53.31, 810
"Coliflor", 24.99, 450
"Ajo", 932.97, 99
"Durazno", 268.19, 928
"Palta", 454.74, 445
"Higo", 2559.35, 99
"Limon", 319.64, 616
"Durazno", 249.16, 872
"Lima", 1063.60, 176
"Kinoto", 34.54, 192
"Choclo", 65.16, 342
"Pera", 141.53, 1150
"Tomate", 745.85, 918
"Papa", 14.40, 1130
"Morron", 2846.33, 720
"Esparrago", 636.39, 174
"Brocoli", 336.96, 400
"Naranja", 14.63, 890
"Durazno", 276.33, 920
"Zanahoria", 32.21, 570
"Zanahoria", 31.43, 582
"Lima", 1162.36, 206
"Cebolla", 72.98, 936
"Mandarina", 31.66, 1190
"Limon", 266.29, 637
"Tomate", 717.21, 729
"Lima", 1045.66, 218
"Frambuesa", 2078.34, 115
"Coliflor", 31.59, 410
"Limon", 318.44, 658
"Choclo", 58.10, 261
"Champignon", 3582.21, 106
"Morron", 3035.07, 534
"Lima", 1213.97, 218
"Caqui", 812.26, 104
"Repollo", 5.80, 693
"Zuccini", 88.97, 708
"Morron", 2901.07, 546
"Durazno", 275.95, 768
"Alcachofa", 166.09, 351
"Melon", 101.26, 400
"Berenjena", 42.68, 678
"Lima", 1354.92, 176
"Palta", 475.26, 475
"Rabanito", 211.26, 261
"Caqui", 830.95, 92
"Kinoto", 31.44, 174
"Higo", 2501.12, 83
"Esparrago", 585.79, 226
"Caqui", 913.72, 98
"Frutilla", 283.81, 324
"Banana", 63.89, 1040
"Berenjena", 56.63, 516
"Choclo", 58.89, 315
"Durazno", 279.65, 720
"Melon", 96.20, 468
"Palta", 1089.18, 480
"Cereza", 1036.96, 206
"Naranja", 10.88, 960
"Berenjena", 72.08, 618
"Durazno", 276.08, 808
"Durazno", 147.61, 856
"Alcachofa", 147.06, 309
"Apio", 54.22, 312
"Rabanito", 198.29, 321
"Apio", 53.27, 303
"Ajo", 942.77, 95
"Palta", 502.68, 535
"Mandarina", 17.12, 1140
"Naranja", 16.46, 1000
"Morron", 2914.09, 600
"Lima", 1423.29, 218
"Champignon", 3455.78, 98
"Mandarina", 15.34, 830
"Zuccini", 92.91, 714
"Frambuesa", 2003.52, 115
"Champignon", 3610.47, 84
"Melon", 92.16, 380
"Alcachofa", 150.60, 330
"Coliflor", 29.01, 570
"Choclo", 51.20, 252
"Ciruela", 967.15, 891
"Banana", 72.37, 1070
"TomCherry", 534.56, 194
"Champignon", 3537.68, 106
"Palta", 465.68, 430
"Frutilla", 318.54, 264
"Berenjena", 68.76, 528
"Rabanito", 222.88, 291
"Lima", 1040.13, 206
"Apio", 58.02, 339
"Pepino", 33.18, 580
"Coliflor", 37.49, 445
"Palta", 516.68, 590
"Tomate", 681.54, 1044
"Melon", 97.28, 396
"Lima", 1045.33, 198
"Calabaza", 20.23, 832
"Zanahoria", 35.57, 624
"Naranja", 10.98, 1200
"Repollo", 5.71, 763
"Mandarina", 24.31, 1170
"Coliflor", 34.66, 545
"Zanahoria", 40.46, 678
"Champignon", 3543.06, 90
"Pomelo", 35.05, 936
"Cebolla", 60.96, 848
"Ajo", 917.21, 84
"Zanahoria", 39.11, 612
"Lima", 1207.48, 210
"Rabanito", 197.99, 321
"Ajo", 917.81, 118
"Brocoli", 347.91, 348
"Mandarina", 32.55, 1040
"Mandarina", 23.45, 1090
"Batata", 20.17, 1050
"Manzana", 129.78, 1030
"Ciruela", 960.10, 738
"Rabanito", 242.41, 297
"Palta", 1219.75, 396
"Rabanito", 228.17, 291
"Mandarina", 28.49, 1070
"Banana", 48.44, 820
"Melon", 108.97, 428
"Sandia", 57.40, 999
"Rabanito", 245.69, 252
"Apio", 57.27, 297
"Mandarina", 19.82, 810
"Palta", 468.72, 580
"Lima", 1245.42, 160
"Esparrago", 623.65, 190
"Repollo", 5.09, 630
"Durazno", 250.25, 760
"Uva", 724.10, 306
"Mandarina", 17.44, 1110
"Caqui", 813.21, 111
"Sandia", 67.49, 738
"Durazno", 168.39, 872
"Mandarina", 15.10, 1020
"Lima", 1384.02, 220
"Melon", 94.65, 412
"Alcachofa", 134.96, 261
"Naranja", 13.21, 1040
"Batata", 20.45, 1090
"Cebolla", 50.08, 848
"Calabaza", 12.39, 856
"Acelga", 22.94, 999
"Champignon", 3589.95, 95
"Acelga", 7.84, 927
"Uva", 669.72, 351
"Uva", 674.37, 345
"Acelga", 21.33, 1062
"Kiwi", 422.56, 340
"Uva", 701.46, 306
"Palta", 459.17, 430
"Coliflor", 20.38, 540
"Ciruela", 945.81, 792
"Sandia", 75.18, 792
"Batata", 14.33, 1100
"Frutilla", 320.20, 324
"Acelga", 18.37, 945
"Apio", 54.77, 306
"Zuccini", 99.08, 606
"Zanahoria", 23.39, 624
"Pomelo", 41.93, 1008
"Acelga", 18.08, 855
"Repollo", 9.29, 791
"Mandarina", 31.24, 830
"Acelga", 21.44, 1062
"Higo", 2544.10, 112
"Champignon", 3635.36, 86
"Brocoli", 364.33, 420
"Naranja", 14.60, 1180
"Champignon", 3541.77, 108
"Tomate", 713.97, 864
"Apio", 62.86, 309
"TomCherry", 540.77, 164
"Melon", 110.07, 440
"Naranja", 16.24, 930
"Naranja", 17.21, 1060
"Palta", 1136.42, 448
"Manzana", 134.82, 1030
"Lima", 1239.73, 174
"Apio", 53.80, 315
"Banana", 58.25, 1040
"Uva", 695.00, 327
"Pomelo", 49.57, 729
"Alcachofa", 140.29, 354
"Palta", 525.45, 585
"Choclo", 51.41, 345
"Ciruela", 926.53, 891
"Mandarina", 15.85, 1060
"Kinoto", 38.63, 206
"Lima", 1175.47, 170
"Ajo", 826.35, 100
"Frambuesa", 1994.20, 88
"Manzana", 128.12, 1130
"Calabaza", 16.39, 744
"Alcachofa", 136.43, 342
"Papa", 18.92, 990
"Lima", 1012.55, 194
"Lima", 1038.92, 214
"Melon", 106.70, 452
"Berenjena", 67.72, 558
"Morron", 2976.97, 498
"Lima", 1325.54, 198
"Pomelo", 51.63, 765
"Calabaza", 11.26, 880
"Ajo", 934.84, 95
"Ajo", 927.53, 84
"Durazno", 147.66, 768
"Palta", 1120.78, 408
"Palta", 481.96, 545
"Cebolla", 68.71, 672
"Mandarina", 12.53, 930
"Palta", 497.35, 535
"Batata", 20.38, 1180
"Cereza", 1037.24, 212
"Palta", 465.51, 580
"Banana", 57.27, 1010
"Rabanito", 244.27, 300
"Esparrago", 673.67, 232
"Coliflor", 26.79, 440
"Pera", 120.00, 960
"Pera", 157.40, 810
"Higo", 2472.74, 101
"Champignon", 3615.48, 82
"Melon", 99.67, 432
"TomCherry", 543.74, 186
"Ajo", 893.25, 97
"Palta", 483.47, 570
"Lima", 988.85, 166
"Caqui", 863.18, 93
"Palta", 484.21, 570
"Esparrago", 639.00, 234
"Ajo", 925.73, 109
"Lima", 1246.28, 204
"Frutilla", 282.23, 291
"Sandia", 60.69, 765
"Frambuesa", 2068.57, 91
"Mandarina", 15.71, 1060
"Berenjena", 63.44, 522
"Palta", 1085.11, 436
"Acelga", 24.05, 720
"Berenjena", 59.20, 642
"Choclo", 41.82, 291
"Caqui", 809.60, 108
"Pomelo", 56.82, 1062
"Kinoto", 32.50, 166
"Acelga", 17.25, 864
"Coliflor", 26.57, 485
"Manzana", 129.96, 1070
"Pepino", 34.50, 430
"Kinoto", 29.62, 192
"Naranja", 16.63, 1040
"Durazno", 189.27, 688
"Kiwi", 427.32, 472
"Ajo", 874.55, 99
"Melon", 119.59, 436
"Pepino", 38.74, 445
"Ciruela", 986.89, 954
"Palta", 1126.74, 416
"Ajo", 875.87, 96
"Sandia", 66.09, 765
"Repollo", 9.56, 777
"Palta", 464.95, 465
"TomCherry", 544.34, 180
"Naranja", 6.77, 820
"Caqui", 839.68, 81
"Pepino", 48.86, 535
"Mandarina", 15.35, 1190
"Caqui", 787.43, 118
"Alcachofa", 143.69, 333
"Lechuga", 42.62, 855
"Coliflor", 23.92, 450
"Rabanito", 260.66, 252
"Morron", 2998.16, 480
"Calabaza", 20.74, 928
"Pepino", 44.43, 555
"Manzana", 125.45, 820
"Cebolla", 79.94, 816
"Lechuga", 39.75, 918
"Cebolla", 62.82, 768
"Naranja", 13.46, 890
"TomCherry", 540.00, 192
"Lima", 1331.72, 172
"Ajo", 935.97, 112
"Choclo", 74.38, 279
"Lima", 1182.27, 222
"Repollo", 4.71, 630
"Ciruela", 1013.16, 1017
"Morron", 2950.27, 648
"Durazno", 171.58, 936
"Esparrago", 601.38, 182
"Durazno", 286.12, 824
"Repollo", 4.31, 693
"Champignon", 3659.98, 88
"Manzana", 145.19, 1060
"Ciruela", 1011.43, 783
"Brocoli", 348.09, 432
"Palta", 1154.91, 464
"Frambuesa", 2139.70, 88
"Tomate", 739.99, 864
"Lechuga", 34.08, 801
"Coliflor", 32.18, 555
"Palta", 498.83, 555
"Morron", 2996.87, 564
"Zuccini", 91.62, 630
"Zuccini", 94.44, 696
"Ciruela", 890.37, 792
"Lima", 1365.73, 212
"Acelga", 19.67, 846
"Kinoto", 30.98, 174
"Naranja", 12.30, 980
"Repollo", 4.42, 595
"Pomelo", 49.56, 882
"Palta", 1129.03, 352
"Batata", 17.37, 1190
"Acelga", 22.72, 792
"Alcachofa", 135.67, 330
"Pera", 130.96, 970
"Ciruela", 927.48, 963
"Palta", 487.69, 575
"Pera", 131.51, 810
"Rabanito", 242.47, 267
"Rabanito", 243.11, 273
"Limon", 327.42, 700
"Kiwi", 446.18, 340
"Rabanito", 229.26, 285
"Lima", 1199.67, 184
"Zanahoria", 27.76, 558
"Melon", 99.48, 376
"Durazno", 275.92, 872
"Kinoto", 24.94, 168
"Kinoto", 28.51, 214
"Coliflor", 27.59, 510
"Durazno", 166.28, 720
"Zuccini", 85.39, 504
"Champignon", 3644.74, 86
"Acelga", 17.40, 801
"Alcachofa", 152.55, 330
"Mandarina", 22.55, 820
"Mandarina", 23.81, 1100
"Zuccini", 68.50, 630
"Frambuesa", 2048.39, 111
"Lima", 1224.33, 220
"Berenjena", 60.70, 624
"Manzana", 146.87, 990
"Limon", 315.22, 777
"Palta", 483.03, 485
"Coliflor", 41.08, 490
"Cereza", 1004.14, 220
"Palta", 482.77, 575
"Apio", 71.30, 330
"Palta", 1139.69, 340
"Acelga", 22.24, 900
"Pomelo", 43.39, 801
"Banana", 67.25, 840
"Melon", 121.48, 424
"Mandarina", 27.53, 860
"Brocoli", 350.90, 424
"Zuccini", 90.14, 600
"Durazno", 173.97, 648
"Choclo", 53.23, 240
"Uva", 687.93, 315
"Melon", 107.73, 388
"Lima", 1195.77, 240
"Ciruela", 1016.93, 882
"Pera", 153.34, 1160
"Higo", 2474.07, 83
"Acelga", 25.00, 774
"Pepino", 33.05, 445
"Papa", 11.81, 1150
"Kiwi", 469.56, 336
"Naranja", 11.07, 1090
"Lima", 1306.49, 198
"Cebolla", 65.42, 896
"Melon", 103.92, 324
"Champignon", 3518.56, 109
"Limon", 337.61, 602
"Choclo", 50.03, 303
"Frambuesa", 2074.66, 118
"Palta", 1141.33, 416
"Apio", 64.15, 312
"Brocoli", 376.13, 376
"Manzana", 129.63, 930
"Naranja", 13.93, 980
"Zanahoria", 37.42, 558
"Alcachofa", 146.00, 261
"Champignon", 3604.80, 116
"Higo", 2510.56, 112
"Tomate", 671.88, 810
"Mandarina", 17.71, 1160
"Choclo", 47.53, 339
"Mandarina", 27.71, 860
"TomCherry", 530.94, 232
"Ajo", 946.22, 95
"Alcachofa", 130.66, 342
"Morron", 2953.85, 690
"Brocoli", 363.77, 440
"Berenjena", 43.87, 534
"Berenjena", 51.91, 648
"Brocoli", 375.57, 340
"Banana", 60.72, 1180
"Lima", 1404.71, 164
"Palta", 1127.79, 340
"Melon", 114.39, 408
"Limon", 315.39, 567
"Champignon", 3521.27, 108
"Banana", 57.70, 1060
"Alcachofa", 123.66, 258
"Lima", 1356.13, 204
"Cereza", 965.17, 214
"Choclo", 58.79, 246
"Kiwi", 419.86, 396
"Durazno", 145.76, 840
"Zanahoria", 55.21, 588
"Palta", 1140.76, 396
"Apio", 53.09, 324
"Lima", 1243.11, 198
"Melon", 112.17, 368
"Ajo", 907.85, 113
"Palta", 1174.00, 480
"Lima", 1242.33, 160
"Melon", 109.76, 424
"Alcachofa", 155.04, 255
"Mandarina", 16.51, 1200
"Acelga", 33.60, 918
"Esparrago", 559.95, 166
"Banana", 72.06, 990
"Choclo", 55.72, 273
"Berenjena", 60.23, 492
"Ciruela", 949.60, 999
"Rabanito", 228.93, 294
"Banana", 72.90, 1150
"Durazno", 174.94, 840
"Cereza", 1054.23, 190
"Naranja", 13.55, 1120
"Choclo", 55.95, 276
"Berenjena", 48.87, 660
"Naranja", 11.88, 1060
"Choclo", 61.49, 336
"Esparrago", 627.85, 206
"Zanahoria", 31.90, 690
"Melon", 99.74, 396
"Esparrago", 653.66, 172
"Acelga", 12.90, 963
"Caqui", 835.97, 90
"Manzana", 109.71, 1140
"Lima", 1327.28, 180
"Mandarina", 18.40, 990
"Morron", 2998.74, 516
"Ajo", 900.41, 84
"Palta", 1146.04, 416
"Naranja", 12.91, 930
"Melon", 107.43, 324
"Mandarina", 10.75, 1190
"Palta", 1096.58, 408
"Esparrago", 632.80, 228
"Morron", 2978.15, 660
"Lima", 1214.67, 180
"Calabaza", 22.73, 808
"Tomate", 731.82, 819
"Lima", 1069.01, 220
"Morron", 2929.86, 702
"Batata", 27.65, 980
"Banana", 54.08, 1090
"Durazno", 132.65, 960
"Repollo", 3.48, 770
"Pepino", 39.50, 535
"Esparrago", 639.16, 204
"Melon", 96.33, 428
"Kinoto", 33.09, 194
"Banana", 53.40, 1160
"Cebolla", 70.18, 760
"Palta", 486.90, 400
"Pepino", 29.00, 435
"Berenjena", 56.99, 720
"Choclo", 56.64, 285
"Rabanito", 251.25, 336
"Choclo", 58.23, 345
"Caqui", 814.68, 118
"Durazno", 132.71, 728
"Tomate", 768.39, 810
"Kiwi", 421.13, 452
"Calabaza", 10.28, 704
"Esparrago", 648.61, 210
"Lima", 1240.87, 192
"Champignon", 3666.63, 105
"Lima", 1217.92, 166
"Pepino", 40.47, 545
"Kinoto", 27.67, 218
"Mandarina", 24.50, 1200
"Repollo", 3.51, 616
"Sandia", 58.35, 972
"Apio", 51.66, 249
"Acelga", 25.44, 873
"Palta", 511.38, 405
"Uva", 718.57, 303
"Frutilla", 276.59, 333
"Naranja", 17.37, 800
"Calabaza", 15.62, 888
"Coliflor", 38.63, 475
"Repollo", 2.84, 840
"Mandarina", 27.80, 1060
"Lima", 1245.58, 190
"Cebolla", 68.31, 808
"Durazno", 168.68, 928
"Choclo", 61.42, 327
"Palta", 440.94, 445
"Caqui", 813.29, 93
"Apio", 58.47, 282
"Kiwi", 436.24, 396
"Naranja", 6.26, 980
"Mandarina", 24.58, 1130
"Durazno", 128.37, 952
"Melon", 113.96, 376
"Berenjena", 60.74, 648
"Batata", 18.46, 1000
"Berenjena", 46.55, 570
"Lima", 1397.54, 218
"Sandia", 66.81, 729
"Pepino", 34.73, 565
"Cereza", 1067.85, 232
"Naranja", 11.96, 1200
"Durazno", 153.29, 800
"Alcachofa", 158.12, 249
"Cebolla", 64.56, 640
"Papa", 13.30, 880
"Sandia", 64.32, 945
"Frambuesa", 2037.78, 81
"Pera", 136.98, 950
"Durazno", 164.26, 832
"Acelga", 17.59, 954
"Caqui", 849.14, 97
"Morron", 2992.54, 534
"Frutilla", 280.06, 360
"TomCherry", 517.69, 222
"Lechuga", 37.57, 801
"Caqui", 798.90, 99
"Frutilla", 315.22, 312
"Naranja", 15.56, 800
"Naranja", 12.04, 900
"Coliflor", 26.83, 435
"Palta", 1076.19, 392
"Morron", 2939.44, 618
"Brocoli", 345.68, 464
"Pomelo", 40.37, 801
"Uva", 742.96, 312
"Morron", 2877.92, 696
"Kiwi", 428.79, 368
"Pera", 147.37, 860
"Calabaza", 17.94, 864
"Kinoto", 34.14, 198
"Sandia", 51.43, 972
"Durazno", 286.42, 720
"Pomelo", 49.50, 891
"Banana", 67.57, 1170
"Lima", 1344.33, 168
"Palta", 1109.97, 432
"Palta", 457.80, 460
"Kinoto", 35.14, 224
"Mandarina", 17.46, 900
"Palta", 506.70, 580
"Lechuga", 44.02, 828
"Coliflor", 26.77, 475
"Acelga", 19.21, 981
"Apio", 55.49, 327
"Batata", 23.72, 800
"Naranja", 20.04, 930
"Manzana", 131.78, 840
"Cereza", 1065.87, 240
"Acelga", 28.31, 774
"Cebolla", 66.33, 768
"Melon", 100.98, 472
"Berenjena", 49.07, 492
"TomCherry", 548.81, 166
"Uva", 678.08, 243
"Durazno", 136.70, 656
"Naranja", 13.76, 970
